Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error
Sri Venkateshwara Real Estate,Beeramguda,real estate agents,https://www.google.com/maps/place/Sri+Venkateshwara+Real+Estate/data=!4m7!3m6!1s0x3bcb8d519c1161f1:0x604d2ee809f570a1!8m2!3d17.5192596!4d78.2998761!16s%2Fg%2F1ygltgd5r!19sChIJ8WERnFGNyzsRoXD1CeguTWA?authuser=0&hl=en&rclk=1,"177, Bramarambika Nagar Colony Rd, Bhramarambika Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",099515 51584,,1.0,2,"G79X+PX Ramachandrapuram, Telangana",,
CK Bussiness Solutions,Beeramguda,real estate agents,https://www.google.com/maps/place/CK+Bussiness+Solutions/data=!4m7!3m6!1s0x3bcb8dcaac1ce80d:0xb91ea51702a995db!8m2!3d17.5115967!4d78.2929834!16s%2Fg%2F11k3mstvkt!19sChIJDegcrMqNyzsR25WpAhelHrk?authuser=0&hl=en&rclk=1,"RC Reddy Colony, Bharat Heavy Electricals Limited, Ramachandrapuram, Hyderabad, Telangana 502032",,,4.7,19,"G76V+J5 Ramachandrapuram, Telangana",· Closes 9:30 pm; Wednesday 9 am–9:30 pm; Thursday 9 am–9:30 pm; Friday 9 am–9:30 pm; Saturday 9 am–9:30 pm; Sunday 9 am–9:30 pm; Monday 9 am–9:30 pm; Tuesday 9 am–9:30 pm,
9yards Properties -Real Estate Property consultant & Constructions,Beeramguda,real estate agents,https://www.google.com/maps/place/9yards+Properties+-Real+Estate+Property+consultant+%26+Constructions/data=!4m7!3m6!1s0x3bcbf3b0725f8387:0x859a1691e0a71caf!8m2!3d17.5159743!4d78.2922575!16s%2Fg%2F11s5wmyqzm!19sChIJh4NfcrDzyzsRrxyn4JEWmoU?authuser=0&hl=en&rclk=1,"Lakshmi sai meadows, plot no.348, Road No. 8, Beeramguda, Hyderabad, Telangana 502032",095027 33999,,5.0,5,"G78R+9W Hyderabad, Telangana",,
AutomateX,Beeramguda,property consultants,https://www.google.com/maps/place/AutomateX/data=!4m7!3m6!1s0x3bcb8d4814001153:0x88daa9d293f03600!8m2!3d17.530047!4d78.3163862!16s%2Fg%2F11y_wbf6tz!19sChIJUxEAFEiNyzsRADbwk9Kp2og?authuser=0&hl=en&rclk=1,"Sai Ram Enclave, 5-13/M5/EP/A/1, Phase 2, Ameenpur, Ramachandrapuram (BHEL Township), Hyderabad, Telangana 502032",099121 29413,,5.0,1,"G8J8+2H Ramachandrapuram (BHEL Township), Telangana",,
NSDL PANCARD OFFICE,Beeramguda,business centers,https://www.google.com/maps/place/NSDL+PANCARD+OFFICE/data=!4m7!3m6!1s0x3bcb8d5f62169a77:0x7564cd1857f953a!8m2!3d17.5176549!4d78.2995191!16s%2Fg%2F11l27rs699!19sChIJd5oWYl-NyzsROpV_hdFMVgc?authuser=0&hl=en&rclk=1,"Beeramguda, Plot no:1, shop No:1, First Floor, beside Genesis School, Malla Reddy Nagar Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",063093 31332,,4.8,252,"G79X+3R Ramachandrapuram, Telangana",· Closes 6:30 pm,
VVS TECHNOLOGIES,Beeramguda,business centers,https://www.google.com/maps/place/VVS+TECHNOLOGIES/data=!4m7!3m6!1s0x3bcb8dae2c40f4bd:0x7cd75f7d1ec7ed78!8m2!3d17.5163635!4d78.3008771!16s%2Fg%2F11zk75vgyr!19sChIJvfRALK6NyzsReO3HHn1f13w?authuser=0&hl=en&rclk=1,"near Mandal office, Beeramguda, Hyderabad, Telangana 502032",072074 94409,,5.0,58,"G882+G9 Hyderabad, Telangana",,
The Safe Trader Academy,Beeramguda,business centers,https://www.google.com/maps/place/The+Safe+Trader+Academy/data=!4m7!3m6!1s0x3bcb8d742e5e778f:0x669c00250c32991c!8m2!3d17.5260673!4d78.2986445!16s%2Fg%2F11vz0_s27h!19sChIJj3deLnSNyzsRHJkyDCUAnGY?authuser=0&hl=en&rclk=1,"MS Pride, 2nd Floor, Raghavendra colony, Beeramguda, Hyderabad, Telangana 502032",092975 06666,,4.9,472,"G7GX+CF Hyderabad, Telangana",⏰ Time: 9:00 AM - 6:00 PM,
NIIT Foundation,Beeramguda,business centers,https://www.google.com/maps/place/NIIT+Foundation/data=!4m7!3m6!1s0x3bcb8d4dde44be25:0x6d156746313ffc3!8m2!3d17.5234079!4d78.2986017!16s%2Fg%2F1pp2wy2cy!19sChIJJb5E3k2NyzsRw_8TY3RW0QY?authuser=0&hl=en&rclk=1,"Plot No, 7/B, Icrisat Colony Road, ICRISAT Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",,,4.5,33,"G7FX+9C Ramachandrapuram, Telangana",,
SRF PASSPORT SERVICE,Beeramguda,business centers,https://www.google.com/maps/place/SRF+PASSPORT+SERVICE/data=!4m7!3m6!1s0x3bcb93d381e4b2b7:0x7b6e22f89e105eda!8m2!3d17.5176393!4d78.2995477!16s%2Fg%2F11syc4by6b!19sChIJt7LkgdOTyzsR2l4Qnvgibns?authuser=0&hl=en&rclk=1,"Shop No:2 First Floor, Plot no:1, Sangareddy, beside Genesis School, Malla Reddy Nagar Colony, Beeramguda, Hyderabad, Telangana 502032",080191 18988,,4.9,521,"G79X+3R Hyderabad, Telangana",,
NNR COMMUNICATIONS AND CONSULTANT,Beeramguda,business centers,https://www.google.com/maps/place/NNR+COMMUNICATIONS+AND+CONSULTANT/data=!4m7!3m6!1s0x3bcb8d9f654f207f:0xe03e06e3eea33b7c!8m2!3d17.5128688!4d78.3020651!16s%2Fg%2F11wg43q06b!19sChIJfyBPZZ-NyzsRfDuj7uMGPuA?authuser=0&hl=en&rclk=1,"H NO, PLAT NO 16, 13-3/2, near SNR HOSPITAL LINE, Shirdi Sai Colony, Beeramguda, Hyderabad, Telangana 502032",099486 16203,,5.0,1,"G872+4R Hyderabad, Telangana",Wednesday 9:30 am–8 pm; Thursday 9:30 am–8 pm; Friday 9:30 am–8 pm; Saturday 9:30 am–8 pm; Sunday 9:30 am–8 pm; Monday 9:30 am–8 pm; Tuesday 9:30 am–8 pm,
SBR Computers Sales and Services,Beeramguda,business centers,https://www.google.com/maps/place/SBR+Computers+Sales+and+Services/data=!4m7!3m6!1s0x3bcb8dca3c2e40c5:0x7b847664d24ff32c!8m2!3d17.5141108!4d78.2998637!16s%2Fg%2F11pvb97mgf!19sChIJxUAuPMqNyzsRLPNP0mR2hHs?authuser=0&hl=en&rclk=1,"Shop#4, MSR Plaza, JayalaxmiNagar, Beeramguda Monday Market, Ameenpur, Patancheru, Sangareddy, Hyderabad, Telangana 502032",092467 94789,,4.7,967,"G77X+JW Hyderabad, Telangana",· Closes 9:30 pm; Wednesday 9:30 am–9:30 pm; Thursday 9:30 am–9:30 pm; Friday 9:30 am–9:30 pm; Saturday 9:30 am–9:30 pm; Sunday 9:30 am–9:30 pm; Monday 9:30 am–9:30 pm; Tuesday 9:30 am–9:30 pm,
Page turn Co-Working Space,Beeramguda,coworking spaces,https://www.google.com/maps/place/Page+turn+Co-Working+Space/data=!4m7!3m6!1s0x3bcb93af72ea4891:0x361a7f78c9f4fe7c!8m2!3d17.5073903!4d78.318218!16s%2Fg%2F11y_psb3vz!19sChIJkUjqcq-TyzsRfP70yXh_GjY?authuser=0&hl=en&rclk=1,"3rd floor, Reddy plaza, Ameenpur Rd, Padmaja Nagar, Suraksha Colony, Bandam Kommu, Chanda Nagar, Hyderabad, Telangana 502032",,,,,"G849+X7 Hyderabad, Telangana",,
Style My Space Interiors,Beeramguda,coworking spaces,https://www.google.com/maps/place/Style+My+Space+Interiors/data=!4m7!3m6!1s0x3bcb8dff8618c6d9:0x63eb474478561317!8m2!3d17.5205202!4d78.2989541!16s%2Fg%2F11rj42zbx4!19sChIJ2cYYhv-NyzsRFxNWeERH62M?authuser=0&hl=en&rclk=1,"Hose No: 16-100046, Road, 07, Vandanpuri Colony Rd, Beeramguda, Telangana 502032",090005 05159,,4.6,18,"G7CX+6H Beeramguda, Ramachandrapuram, Hyderabad, Telangana",· Closes 7:30 pm; Wednesday 10 am–7:30 pm; Thursday 10 am–7:30 pm; Friday 10 am–7:30 pm; Saturday 10 am–7:30 pm; Monday 10 am–7:30 pm; Tuesday 10 am–7:30 pm,
Green space interiors,Beeramguda,coworking spaces,https://www.google.com/maps/place/Green+space+interiors/data=!4m7!3m6!1s0x3bcb8d9a8cd7367b:0xa9c44258342aec9b!8m2!3d17.5249444!4d78.2985105!16s%2Fg%2F11tx9hllj3!19sChIJezbXjJqNyzsRm-wqNFhCxKk?authuser=0&hl=en&rclk=1,"Beeramguda Main Rd, opposite to Domino's Pizza, ICRISAT Colony, Raghavendra Colony, Hyderabad, Telangana 502032",099499 00606,,5.0,17,"G7FX+XC Hyderabad, Telangana",,
@Work - Coworking Spaces in Hyderabad,Beeramguda,coworking spaces,https://www.google.com/maps/place/%27@Work+-+Coworking+Spaces+in+Hyderabad%27/data=!4m7!3m6!1s0x3bcb93007deb0815:0xc29d92b18eee6f2c!8m2!3d17.4387419!4d78.3646587!16s%2Fg%2F11w8pkv6vt!19sChIJFQjrfQCTyzsRLG_ujrGSncI?authuser=0&hl=en&rclk=1,"13th floor Unit 1306, Sky city building, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",093206 70166,,4.8,33,"C9Q7+FV Hyderabad, Telangana",,
PRAJWALAA TEMPLE TREE,Beeramguda,apartments,https://www.google.com/maps/place/PRAJWALAA+TEMPLE+TREE/data=!4m7!3m6!1s0x3bcb8d53350b48a7:0x501121709cb1c85a!8m2!3d17.5170474!4d78.3055808!16s%2Fg%2F11mwjy3tbc!19sChIJp0gLNVONyzsRWsixnHAhEVA?authuser=0&hl=en&rclk=1,"Prajwala Temple Tree, New, Sai Bhagwan Colony, Beeramguda, Hyderabad, Telangana 502032",,,4.3,68,"G884+R6 Hyderabad, Telangana",,
Synergy Breeze,Beeramguda,apartments,https://www.google.com/maps/place/Synergy+Breeze/data=!4m7!3m6!1s0x3bcb8d4de7b2ea37:0xd5352d6ef82c0b30!8m2!3d17.5140588!4d78.3047541!16s%2Fg%2F11fr1789h8!19sChIJN-qy502NyzsRMAss-G4tNdU?authuser=0&hl=en&rclk=1,"Rd Number 2, Sai Bhagwan Colony, Raghavendra Colony, Ramachandrapuram, Hyderabad, Telangana 502032",,,4.5,22,"G873+JW Ramachandrapuram, Telangana",,
Praneeth Greenfield,Beeramguda,apartments,https://www.google.com/maps/place/Praneeth+Greenfield/data=!4m7!3m6!1s0x3bcb8d4ca934aa11:0xe5b7186381854e91!8m2!3d17.5279015!4d78.2937546!16s%2Fg%2F1q5bwg8yd!19sChIJEao0qUyNyzsRkU6FgWMYt-U?authuser=0&hl=en&rclk=1,"G7GV+RQ8, Ameenpur Rd, Praneeth Colony, Uskabavi, Krishna Reddy Pet, Ramachandrapuram (BHEL Township), Hyderabad, Telangana 502032",,,4.0,355,"G7GV+RQ8, Ameenpur Rd, Praneeth Colony, Uskabavi, Krishna Reddy Pet, Ramachandrapuram (BHEL Township), Hyderabad, Telangana 502032",,
Varsha Residency.,Beeramguda,apartments,https://www.google.com/maps/place/Varsha+Residency./data=!4m7!3m6!1s0x3bcb8d578a380275:0xbc9b4e50964f1051!8m2!3d17.5121417!4d78.304473!16s%2Fg%2F11c3s95940!19sChIJdQI4ileNyzsRURBPllBOm7w?authuser=0&hl=en&rclk=1,"300, Sai Bhagwan Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",,,4.5,11,"G863+VQ Ramachandrapuram, Telangana",,
Sunrise Abode,Beeramguda,apartments,https://www.google.com/maps/place/Sunrise+Abode/data=!4m7!3m6!1s0x3bcb8d774b9e62ab:0x66d646d14992abe6!8m2!3d17.512245!4d78.2988685!16s%2Fg%2F11snw1dn2_!19sChIJq2KeS3eNyzsR5quSSdFG1mY?authuser=0&hl=en&rclk=1,"Survey NO: 141 142, near Beeramguda Main Road, Mallikarjuna Nagar, Ushkebhavi, Ramachandrapuram, Hyderabad, Telangana 502032",,,4.4,21,"G76X+VG Ramachandrapuram, Telangana",,
VBR LAKE VIEW APARTMENTS,Beeramguda,apartments,https://www.google.com/maps/place/VBR+LAKE+VIEW+APARTMENTS/data=!4m7!3m6!1s0x3bcb9318aa5e4f31:0x7cc609966659da90!8m2!3d17.5085545!4d78.2971841!16s%2Fg%2F11j_z0p1dd!19sChIJMU9eqhiTyzsRkNpZZpYJxnw?authuser=0&hl=en&rclk=1,"Plot No: 26, RC Reddy Colony, Beeramguda, Hyderabad, Telangana 502032",088582 67668,,4.4,20,"G75W+CV Hyderabad, Telangana",,
"Saiteja Residency, Madhura Nagar Colony, BeeramGuda",Beeramguda,apartments,"https://www.google.com/maps/place/Saiteja+Residency,+Madhura+Nagar+Colony,+BeeramGuda/data=!4m7!3m6!1s0x3bcb8d4e0e9b03bd:0x3e22cb3b82ef257f!8m2!3d17.5230736!4d78.2992685!16s%2Fg%2F11cn9zrzcx!19sChIJvQObDk6NyzsRfyXvgjvLIj4?authuser=0&hl=en&rclk=1","G7FX+6PC, sai teja apartment, Colony,, Madhura nagar, beeramguda, Raghavendra Colony, Ramachandrapuram, Telangana 502032",,,3.9,49,"G7FX+6PC, sai teja apartment, Colony,, Madhura nagar, beeramguda, Raghavendra Colony, Ramachandrapuram, Telangana 502032",,
"Sri Saaradhi Grand, Beeramguda | Luxury Banquet Hall & Restaurant | luxury rooms",Beeramguda,hotels,"https://www.google.com/maps/place/Sri+Saaradhi+Grand,+Beeramguda+%7C+Luxury+Banquet+Hall+%26+Restaurant+%7C+luxury+rooms/data=!4m10!3m9!1s0x3bcb8d5b39469317:0xe972e3578a4e77ef!5m2!4m1!1i2!8m2!3d17.5240238!4d78.2990166!16s%2Fg%2F11x6djflyc!19sChIJF5NGOVuNyzsR73dOilfjcuk?authuser=0&hl=en&rclk=1","Plot no 7, Krishna Reddy Pet Rd, beside KFC, Beram Guda, Vandanapuri Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",099088 44433,,4.4,"1,213","G7FX+JJ Ramachandrapuram, Telangana",· Closes 11:30 pm,
Sri Saaradhi - Group of Hotels : Restaurant / Banquet Hall / Luxury Rooms,Beeramguda,hotels,https://www.google.com/maps/place/Sri+Saaradhi+-+Group+of+Hotels+:+Restaurant+%2F+Banquet+Hall+%2F+Luxury+Rooms/data=!4m10!3m9!1s0x3bcb8d00179c940f:0x7b72045c65f87b65!5m2!4m1!1i2!8m2!3d17.5242831!4d78.2990152!16s%2Fg%2F11wp6_hxkd!19sChIJD5ScFwCNyzsRZXv4ZVwEcns?authuser=0&hl=en&rclk=1,"9, Krishna Reddy Pet Rd, Beram Guda, Sri Krishna Nagar Colony, Raghavendra Colony, Ramachandrapuram, Ramachandrapuram (BHEL Township), Telangana 502032",,,4.8,5,"G7FX+PJ Ramachandrapuram (BHEL Township), Telangana",,
RM HOSPITAL,Beeramguda,hospitals,https://www.google.com/maps/place/RM+HOSPITAL/data=!4m7!3m6!1s0x3bcb93b4ca02bad5:0x51a0eedd0f7015ef!8m2!3d17.5100484!4d78.299888!16s%2Fg%2F11gl0sx6ll!19sChIJ1boCyrSTyzsR7xVwD93uoFE?authuser=0&hl=en&rclk=1,"25-33/1/A,street number 1 Mallikarjuna nagar Beeramguda main road kaman, behind Krishnareddy sweets line, Ramachandrapuram, Hyderabad, Telangana 502032",083408 65678,,4.7,741,"G76X+2X Ramachandrapuram, Telangana",,
Nirvitha Hospital,Beeramguda,hospitals,https://www.google.com/maps/place/Nirvitha+Hospital/data=!4m7!3m6!1s0x3bcb8d611adc6c55:0x37d4afe106fd48ce!8m2!3d17.5130038!4d78.3013914!16s%2Fg%2F11gwm73rqy!19sChIJVWzcGmGNyzsRzkj9BuGv1Dc?authuser=0&hl=en&rclk=1,"Number 102, Jaylaxminagar, near Beeramguda Monday Market, Shirdi Sai Colony, Ramachandrapuram, Hyderabad, Telangana 502032",089788 17019,,4.8,613,"G872+6H Ramachandrapuram, Telangana",,
PM Hospitals (Panacea Meridian Hospitals) - 24/7 Emergency,Beeramguda,hospitals,https://www.google.com/maps/place/PM+Hospitals+%28Panacea+Meridian+Hospitals%29+-+24%2F7+Emergency/data=!4m7!3m6!1s0x3bcb8d001c2820b9:0x12c4b01978c2584!8m2!3d17.5119345!4d78.3019755!16s%2Fg%2F11wg964ph_!19sChIJuSAoHACNyzsRhCWMlwFLLAE?authuser=0&hl=en&rclk=1,"41, Beeramguda Main Rd, Shirdi Sai Colony, Beeramguda, Hyderabad, Telangana 502032",090590 54777,,4.8,104,"G862+QQ Hyderabad, Telangana",,
Sree Aarogya Hospitals,Beeramguda,hospitals,https://www.google.com/maps/place/Sree+Aarogya+Hospitals/data=!4m7!3m6!1s0x3bcb93a2ee778a83:0x761ae858f7e3308c!8m2!3d17.5099202!4d78.3006459!16s%2Fg%2F11xyq3rv3k!19sChIJg4p37qKTyzsRjDDj91joGnY?authuser=0&hl=en&rclk=1,"CHR PLAZA, Beeramguda Main Rd, Mallikarjuna Nagar, Kakatiya Nagar, Ramachandrapuram, Hyderabad, Telangana 502032",091219 22259,,4.9,148,"G852+X7 Ramachandrapuram, Telangana",,
SNR Hospital diagnostics | Multispeciality,Beeramguda,hospitals,https://www.google.com/maps/place/SNR+Hospital+diagnostics+%7C+Multispeciality/data=!4m7!3m6!1s0x3bcb8d57ad8d6211:0x2f5e81bbc245a473!8m2!3d17.5126244!4d78.3020075!16s%2Fg%2F1ptw7mrzv!19sChIJEWKNrVeNyzsRc6RFwruBXi8?authuser=0&hl=en&rclk=1,"Plot no 20, Temple Road Sri shiridi, Shirdi Sai Colony, Beeramguda, Telangana 502032",096420 55544,,3.5,76,"G872+2R Beeramguda, Ramachandrapuram, Hyderabad, Telangana",one of the lady staff were very unprofessional . visited today around 4:30 AM,
Sri Harinya Hospitals,Beeramguda,hospitals,https://www.google.com/maps/place/Sri+Harinya+Hospitals/data=!4m7!3m6!1s0x3bcb8d1471ede26f:0x6b35d9cc4e13b3a6!8m2!3d17.5312178!4d78.2981233!16s%2Fg%2F11s31mql42!19sChIJb-LtcRSNyzsRprMTTszZNWs?authuser=0&hl=en&rclk=1,"Survey No, PLOT No. 20 & 21, Sai Ram Nagar Colony, Ameenpur, Hyderabad, Telangana 502319",091771 77404,,4.5,436,"G7JX+F6 Hyderabad, Telangana",,
N Care Hospitals,Beeramguda,hospitals,https://www.google.com/maps/place/N+Care+Hospitals/data=!4m7!3m6!1s0x3bcb933ad74120c3:0x2bcc0ba16d7e9ae5!8m2!3d17.5082047!4d78.3029198!16s%2Fg%2F11g4d25dc0!19sChIJwyBB1zqTyzsR5Zp-baELzCs?authuser=0&hl=en&rclk=1,"Mahila Mandali Bhavanam, 25-29, Rd Number 1, R.C. Puram, Mayuri Nagar, Kakatiya Nagar, Bharat Heavy Electricals Limited, Ramachandrapuram, Hyderabad, Telangana 502032",085005 08108,,4.5,390,"G853+75 Ramachandrapuram, Telangana",,
Tirumala Hospital & Diagnostics,Beeramguda,hospitals,https://www.google.com/maps/place/Tirumala+Hospital+%26+Diagnostics/data=!4m7!3m6!1s0x3bcb93f8925368a3:0x6cf6451c422697c3!8m2!3d17.5263325!4d78.2986776!16s%2Fg%2F11q95hcdcf!19sChIJo2hTkviTyzsRw5cmQhxF9mw?authuser=0&hl=en&rclk=1,"H.No : 14, Beeramguda, Ameenpur Mandal, 81/2/8/A/1, Krishna Reddy Pet Rd, Raghavendra Colony, Ramachandrapuram, Telangana 502032",099129 96789,,4.3,51,"G7GX+GF Ramachandrapuram, Telangana",,
"Veda Clinics | Pediatrician, Children & Newborn Clinic, Dermatologist, Skin & Hair Clinic | Beeramguda, Hyderabad",Beeramguda,clinics,"https://www.google.com/maps/place/Veda+Clinics+%7C+Pediatrician,+Children+%26+Newborn+Clinic,+Dermatologist,+Skin+%26+Hair+Clinic+%7C+Beeramguda,+Hyderabad/data=!4m7!3m6!1s0x3bcb8d16a144bbd1:0x14c865df252a808!8m2!3d17.5114498!4d78.3016054!16s%2Fg%2F11fm6h4zb6!19sChIJ0btEoRaNyzsRCKhS8l2GTAE?authuser=0&hl=en&rclk=1","main road, beside bridge, opposite to krishna temple, Shirdi Sai Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",096767 34800,,4.9,"1,045","G862+HJ Hyderabad, Telangana",,
Ishaa Skin & Hair Clinic - Beeramguda,Beeramguda,clinics,https://www.google.com/maps/place/Ishaa+Skin+%26+Hair+Clinic+-+Beeramguda/data=!4m7!3m6!1s0x3bcb8d1d3e7601b3:0xfb122a8a19307b5!8m2!3d17.524264!4d78.2989626!16s%2Fg%2F11strbyvtn!19sChIJswF2Ph2NyzsRtQeToagisQ8?authuser=0&hl=en&rclk=1,"Madhura nagar, beeramguda, above KFC, Beram Guda, Sri Krishna Nagar Colony, Ameenpur, Hyderabad, Telangana 502032",091003 33498,,4.8,135,"G7FX+PH Hyderabad, Telangana",,
Skanda Poly Clinic,Beeramguda,clinics,https://www.google.com/maps/place/Skanda+Poly+Clinic/data=!4m7!3m6!1s0x3bcb8d5484df94e1:0x1570d669c27a4e0a!8m2!3d17.5152488!4d78.2953089!16s%2Fg%2F11qb69blvd!19sChIJ4ZTfhFSNyzsRCk56wmnWcBU?authuser=0&hl=en&rclk=1,"Flat No. 35 & 36, Balaji Nagar, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",,,5.0,39,"G78W+34 Beeramguda, Ramachandrapuram, Hyderabad, Telangana",,
Avinya Diagnostics,Beeramguda,clinics,https://www.google.com/maps/place/Avinya+Diagnostics/data=!4m7!3m6!1s0x3bcb8d841add7289:0xae6b80d37e13bd78!8m2!3d17.5236283!4d78.2987008!16s%2Fg%2F11tsn46xbn!19sChIJiXLdGoSNyzsReL0TftOAa64?authuser=0&hl=en&rclk=1,"SY no: 962/1, Icrisat Colony Road, opposite KFC, ICRISAT Colony, Beeramguda, Kistareddypet, Hyderabad, Telangana 502032",091007 88170,,4.7,138,"G7FX+FF Kistareddypet, Telangana",,
"Neuberg diagnostics & B M Polyclinic (General physician,Diabetologist& orthopedic/bones specialist)",Beeramguda,clinics,"https://www.google.com/maps/place/Neuberg+diagnostics+%26+B+M+Polyclinic+%28General+physician,Diabetologist%26+orthopedic%2Fbones+specialist%29/data=!4m7!3m6!1s0x3bcb8d02f5e4ab39:0xf5b76b1ace4018a!8m2!3d17.5191982!4d78.2996021!16s%2Fg%2F11kv7rdwnv!19sChIJOavk9QKNyzsRigHkrLF2Ww8?authuser=0&hl=en&rclk=1","BM POLYCLINIC AND DIAGNOSTICS #10,10A, VANDANAPURI COLONY, to, Beeramguda Main Rd, opposite to Indian oil petrol bunk, beside Lassi corner shop, Hyderabad, Telangana 502032",089390 66655,,4.7,13,"G79X+MR Hyderabad, Telangana",· Closes 9:30 pm; Wednesday 7 am–9:30 pm; Thursday 7 am–9:30 pm; Friday 7 am–9:30 pm; Saturday 7 am–9:30 pm; Monday 7 am–9:30 pm; Tuesday 7 am–9:30 pm,
Sri Raghavendra Clinics & Diagnostics,Beeramguda,clinics,https://www.google.com/maps/place/Sri+Raghavendra+Clinics+%26+Diagnostics/data=!4m7!3m6!1s0x3bcb8ded1d482f9d:0xab13376d97fa78c2!8m2!3d17.5112094!4d78.3010415!16s%2Fg%2F11y1g2hgtd!19sChIJnS9IHe2NyzsRwnj6l203E6s?authuser=0&hl=en&rclk=1,"Street no 4, Plot number 42/B, Mallikarjuna Nagar, Beeramguda, Hyderabad, Telangana 502032",080745 56269,,5.0,1,"G862+FC Hyderabad, Telangana",,
BM polyclinic and Neuberg Diagnostics,Beeramguda,clinics,https://www.google.com/maps/place/BM+polyclinic+and+Neuberg+Diagnostics/data=!4m7!3m6!1s0x3bcb8d8bf170f4b9:0xc24af436af8f08a1!8m2!3d17.5191304!4d78.2996427!16s%2Fg%2F11kv7s6_d1!19sChIJufRw8YuNyzsRoQiPrzb0SsI?authuser=0&hl=en&rclk=1,"raod no 4, Plot no 234, Bramarambika Nagar Colony Rd, Bhramarambika Colony, Beeramguda, Ramachandrapuram (BHEL Township), Hyderabad, Telangana 502032",095028 61728,,4.2,30,"G79X+MV Ramachandrapuram (BHEL Township), Telangana",,
Dr. SRIDHAR | SJ poly clinic | General Physician,Beeramguda,clinics,https://www.google.com/maps/place/Dr.+SRIDHAR+%7C+SJ+poly+clinic+%7C+General+Physician/data=!4m7!3m6!1s0x3bcb8da77950c4c3:0x60fca75986904ef!8m2!3d17.5184688!4d78.3038626!16s%2Fg%2F11mschwwcv!19sChIJw8RQeaeNyzsR7wRpmHXKDwY?authuser=0&hl=en&rclk=1,"Icrisat Colony Road, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",,https://drannem.drxpro.in,5.0,3,"G893+9G Ramachandrapuram, Telangana",,
"Sri Rama Homoeopathic Clinic, Beeramguda",Beeramguda,clinics,"https://www.google.com/maps/place/Sri+Rama+Homoeopathic+Clinic,+Beeramguda/data=!4m7!3m6!1s0x3bcb8d8c834cb1b1:0xc69e964de7dcc51f!8m2!3d17.519872!4d78.2995804!16s%2Fg%2F11h51yvtf9!19sChIJsbFMg4yNyzsRH8Xc502WnsY?authuser=0&hl=en&rclk=1","Entrance Road, opp. Vijetha Super Market, Vandanapuri Colony, Beeramguda, Hyderabad, Telangana 502032",097040 93136,,4.9,50,"G79X+WR Hyderabad, Telangana",Wednesday 10:30 am–8 pm; Thursday 10:30 am–8 pm; Friday 10:30 am–8 pm; Saturday 10:30 am–8 pm; Monday 10:30 am–8 pm; Tuesday 10:30 am–8 pm,
Madhavi Poly Clinic,Beeramguda,clinics,https://www.google.com/maps/place/Madhavi+Poly+Clinic/data=!4m7!3m6!1s0x3bcb8d57203aa5bb:0x57e5bd4d67597ff4!8m2!3d17.5224484!4d78.2993273!16s%2Fg%2F1ygltgf20!19sChIJu6U6IFeNyzsR9H9ZZ0295Vc?authuser=0&hl=en&rclk=1,"G7CX+XPG, Krishna Reddy Pet Rd, Madhura Nagar Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",094913 30223,,5.0,1,"G7CX+XPG, Krishna Reddy Pet Rd, Madhura Nagar Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana 502032",· Closes 10:30 pm; Wednesday 9:30 am–10:30 pm; Thursday 9:30 am–10:30 pm; Friday 9:30 am–10:30 pm; Saturday 9:30 am–10:30 pm; Sunday 9:30 am–10:30 pm; Monday 9:30 am–10:30 pm; Tuesday 9:30 am–10:30 pm,
"Green Trends Unisex Hair & Style Salon - Beauty Parlour, Hair Salon & Bridal Makeup in Beeramguda, Hyderabad",Beeramguda,salons,"https://www.google.com/maps/place/Green+Trends+Unisex+Hair+%26+Style+Salon+-+Beauty+Parlour,+Hair+Salon+%26+Bridal+Makeup+in+Beeramguda,+Hyderabad/data=!4m7!3m6!1s0x3bcb8d64a677d349:0xc9e3429e50547165!8m2!3d17.5297032!4d78.2988194!16s%2Fg%2F11sbty4tw4!19sChIJSdN3pmSNyzsRZXFUUJ5C48k?authuser=0&hl=en&rclk=1","1st Floor, Rajesh Heights, No. 4/A, 4/B, Krishna Reddy Pet Rd, above HDFC Bank, Raghavendra Colony, Hyderabad, Telangana 502032",096666 36946,https://salons.mygreentrends.in,4.7,"1,391","G7HX+VG Hyderabad, Telangana",,
